id_anon;fuente;institucion;municipio;departamento;sector;latitud;longitud;grupo;sesion;grado;correctas;total_preguntas;puntaje_global;lectura_critica;matematicas;sociales;ciencias_naturales;ingles
ANA GOMEZ-26;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;202;48.8;34;40;41.4;32.7
ANA GOMEZ-25;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;300.2;53.7;46;78;65.5;50.9
ANA GOMEZ-24;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;210.3;43.9;26;46;50;49.1
ANA GOMEZ-23;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;234.6;46.3;64;40;39.7;40
ANA GOMEZ-22;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;192.1;56.1;30;46;25.9;25.5
ANA GOMEZ-21;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;234.2;56.1;52;28;51.7;45.5
ANA GOMEZ-20;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;260.3;56.1;30;72;51.7;47.3
ANA GOMEZ-19;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;201.5;46.3;32;58;31;21.8
ANA GOMEZ-18;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;255.2;53.7;42;70;37.9;52.7
ANA GOMEZ-17;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;277.6;51.2;56;84;39.7;29.1
ANA GOMEZ-16;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;235.1;58.5;28;54;51.7;34.5
ANA GOMEZ-15;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;243.6;48.8;44;62;44.8;34.5
ANA GOMEZ-14;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;220.2;48.8;38;46;46.6;34.5
ANA GOMEZ-13;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;301.2;53.7;52;82;55.2;54.5
ANA GOMEZ-12;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;169.2;46.3;26;24;32.8;52.7
ANA GOMEZ-11;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;323.5;56.1;60;80;65.5;56.4
ANA GOMEZ-10;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;303.7;63.4;42;88;53.4;49.1
ANA GOMEZ-9;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;315.1;58.5;48;80;69;52.7
ANA GOMEZ-8;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;213.4;34.1;40;44;53.4;40
ANA GOMEZ-7;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;376.5;68.3;76;88;65.5;85.5
ANA GOMEZ-6;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;302.8;61;60;70;56.9;43.6
ANA GOMEZ-5;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;243.1;63.4;46;66;20.7;43.6
ANA GOMEZ-4;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;179.2;31.7;48;34;25.9;47.3
ANA GOMEZ-3;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;278.6;61;46;70;51.7;38.2
JOSE MARIA CORDOBA-39;Rionegro;JOSE MARIA CORDOBA;Rionegro;Antioquia;Oficial;6.246;-75.561;G2;S2;;;;77.9;0;14;30;13.8;29.1
ANA GOMEZ-2;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;207.4;41.5;26;60;41.4;32.7
ANA GOMEZ-1;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G2;S2;;;;210.8;58.5;38;44;27.6;43.6
ANTONIO DONADO-28;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;142.5;34.1;16;36;25.9;34.5
ANTONIO DONADO-27;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;181.5;51.2;36;28;29.3;38.2
ANTONIO DONADO-26;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;318;58.5;52;78;58.6;85.5
ANTONIO DONADO-25;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;155.9;41.5;24;26;32.8;32.7
ANTONIO DONADO-24;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;173.3;53.7;24;30;31;34.5
ANTONIO DONADO-23;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;158.9;36.6;32;26;31;36.4
ANTONIO DONADO-22;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;189.5;41.5;32;36;39.7;45.5
ANTONIO DONADO-21;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;338;65.9;56;86;62.1;69.1
ANTONIO DONADO-20;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;182.3;53.7;32;24;36.2;36.4
ANTONIO DONADO-19;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;170.6;36.6;30;30;37.9;40
ANTONIO DONADO-18;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;174.1;31.7;48;28;31;36.4
ANTONIO DONADO-17;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;213.9;56.1;26;54;29.3;60
ANTONIO DONADO-16;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;139.7;41.5;28;20;20.7;32.7
ANTONIO DONADO-15;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;158.9;36.6;32;30;27.6;34.5
ANTONIO DONADO-14;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;227.1;56.1;24;74;17.2;76.4
ANTONIO DONADO-13;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;255.9;56.1;54;64;36.2;34.5
ANTONIO DONADO-12;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;276.6;53.7;36;74;60.3;47.3
ANTONIO DONADO-11;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;324.9;58.5;62;86;56.9;54.5
ANTONIO DONADO-10;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;217.6;51.2;32;68;25.9;34.5
ANTONIO DONADO-9;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;240.4;53.7;26;74;31;70.9
ANTONIO DONADO-8;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;156.2;41.5;28;22;27.6;49.1
ANTONIO DONADO-7;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;150.5;31.7;40;18;31;29.1
ANTONIO DONADO-6;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;129.2;48.8;20;14;20.7;25.5
ANTONIO DONADO-5;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;171.8;41.5;26;32;37.9;34.5
ANTONIO DONADO-4;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;66.8;43.9;14;0;0;0
ANTONIO DONADO-3;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;161.4;41.5;32;26;25.9;43.6
ANTONIO DONADO-2;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;131.1;51.2;10;30;22.4;0
ANTONIO DONADO-1;Rionegro;ANTONIO DONADO;Rionegro;Antioquia;Oficial;6.143;-75.449;G1;S2;;;;162.5;41.5;30;34;29.3;18.2
BARRO BLANCO-42;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;175.7;46.3;26;22;48.3;29.1
BARRO BLANCO-41;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;217.6;48.8;28;34;51.7;78.2
BARRO BLANCO-40;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;178.9;34.1;46;36;31;23.6
BARRO BLANCO-39;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;277.4;48.8;60;50;58.6;69.1
BARRO BLANCO-38;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;225.5;63.4;46;20;44.8;63.6
BARRO BLANCO-37;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;374.2;65.9;72;86;69;94.5
BARRO BLANCO-36;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;229.7;53.7;44;52;37.9;34.5
BARRO BLANCO-35;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;266.9;53.7;44;64;56.9;38.2
BARRO BLANCO-34;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;191.8;46.3;24;34;43.1;56.4
BARRO BLANCO-33;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;193.3;46.3;32;34;43.1;36.4
BARRO BLANCO-32;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;101.2;0;24;28;22.4;40
BARRO BLANCO-31;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;299.1;46.3;54;80;53.4;76.4
BARRO BLANCO-30;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;242;63.4;52;32;34.5;83.6
BARRO BLANCO-29;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;311;58.5;64;56;65.5;76.4
BARRO BLANCO-28;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;173.2;43.9;28;30;37.9;30.9
BARRO BLANCO-27;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;319.5;61;64;82;51.7;54.5
BARRO BLANCO-26;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;75.4;0;20;10;19;49.1
BARRO BLANCO-25;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;269.9;56.1;64;70;29.3;43.6
BARRO BLANCO-24;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;209.6;53.7;20;62;34.5;34.5
BARRO BLANCO-23;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;229;43.9;30;66;48.3;30.9
BARRO BLANCO-22;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;337.6;68.3;56;74;70.7;70.9
BARRO BLANCO-21;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;229.2;53.7;46;36;44.8;54.5
BARRO BLANCO-20;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;230.2;43.9;48;48;41.4;54.5
BARRO BLANCO-19;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G1;S2;;;;286.4;61;40;66;55.2;78.2
BARRO BLANCO-18;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;178.6;34.1;38;24;36.2;67.3
BARRO BLANCO-17;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;167.7;41.5;30;32;32.8;27.3
BARRO BLANCO-16;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;240.1;43.9;48;52;44.8;58.2
BARRO BLANCO-15;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;219.1;43.9;42;42;51.7;30.9
BARRO BLANCO-14;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;157.1;43.9;28;24;29.3;32.7
BARRO BLANCO-13;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;226.8;48.8;48;44;44.8;32.7
BARRO BLANCO-12;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;206.8;46.3;32;54;29.3;52.7
BARRO BLANCO-11;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;216.5;51.2;34;42;48.3;36.4
BARRO BLANCO-10;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;121.9;36.6;14;18;20.7;49.1
BARRO BLANCO-9;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;292.9;58.5;36;70;62.1;81.8
BARRO BLANCO-8;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;165.8;53.7;32;24;20.7;40
BARRO BLANCO-7;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;183.7;53.7;22;40;34.5;27.3
BARRO BLANCO-6;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;117.7;0;30;28;25.9;54.5
BARRO BLANCO-5;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;141;29.3;22;28;34.5;25.5
BARRO BLANCO-4;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;102.2;34.1;26;6;22.4;0
BARRO BLANCO-3;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;175.4;46.3;32;32;24.1;52.7
BARRO BLANCO-2;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;159.9;22;36;28;34.5;54.5
BARRO BLANCO-1;Rionegro;BARRO BLANCO;Rionegro;Antioquia;Oficial;6.153;-75.407;G2;S2;;;;355.5;61;74;78;67.2;83.6
DOMINGO SAVIO-23;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;253.6;48.8;48;48;58.6;49.1
DOMINGO SAVIO-22;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;239.2;46.3;54;40;50;50.9
DOMINGO SAVIO-21;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;262.9;53.7;32;74;50;54.5
DOMINGO SAVIO-20;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;266.1;63.4;48;34;60.3;74.5
DOMINGO SAVIO-19;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;146.5;46.3;24;38;3.4;45.5
DOMINGO SAVIO-18;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;290.9;58.5;52;64;55.2;67.3
DOMINGO SAVIO-17;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;241.2;51.2;48;50;48.3;34.5
DOMINGO SAVIO-16;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;219.9;43.9;40;48;46.6;36.4
DOMINGO SAVIO-15;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;264.5;56.1;54;60;27.6;94.5
DOMINGO SAVIO-14;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;319.6;58.5;46;76;65.5;92.7
DOMINGO SAVIO-13;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;338.5;65.9;52;86;58.6;92.7
DOMINGO SAVIO-12;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;260.6;43.9;42;66;55.2;56.4
DOMINGO SAVIO-11;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;314;56.1;48;72;72.4;70.9
DOMINGO SAVIO-10;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;296.3;48.8;52;82;53.4;61.8
DOMINGO SAVIO-9;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;303;53.7;46;78;53.4;94.5
DOMINGO SAVIO-8;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;292.6;39;72;62;56.9;70.9
DOMINGO SAVIO-7;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;203.1;46.3;28;48;37.9;47.3
DOMINGO SAVIO-6;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;224.5;51.2;44;42;37.9;58.2
DOMINGO SAVIO-5;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;197.7;53.7;32;32;37.9;47.3
DOMINGO SAVIO-4;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;249.4;53.7;46;68;32.8;47.3
DOMINGO SAVIO-3;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;272.5;39;48;74;55.2;60
DOMINGO SAVIO-2;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;261.7;56.1;32;60;56.9;65.5
DOMINGO SAVIO-1;Rionegro;DOMINGO SAVIO;Rionegro;Antioquia;Oficial;6.118;-75.446;G1;S2;;;;218.4;43.9;30;60;39.7;47.3
GILBERTO ECHEVERRY-55;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;223.5;41.5;48;44;39.7;61.8
GILBERTO ECHEVERRY-54;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;191.3;53.7;36;30;32.8;40
GILBERTO ECHEVERRY-53;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;220.7;46.3;44;46;37.9;50.9
GILBERTO ECHEVERRY-52;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;249;53.7;38;60;46.6;52.7
GILBERTO ECHEVERRY-51;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;232;48.8;56;48;36.2;36.4
GILBERTO ECHEVERRY-50;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;314.2;65.9;56;82;44.8;70.9
GILBERTO ECHEVERRY-49;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;249.6;56.1;30;62;50;54.5
GILBERTO ECHEVERRY-48;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;311.6;53.7;58;64;69;76.4
GILBERTO ECHEVERRY-47;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;265.8;48.8;64;56;48.3;40
GILBERTO ECHEVERRY-46;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;201.7;53.7;38;32;39.7;34.5
GILBERTO ECHEVERRY-45;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;197.6;36.6;32;44;46.6;36.4
GILBERTO ECHEVERRY-44;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;264;51.2;48;64;41.4;72.7
GILBERTO ECHEVERRY-43;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;286.1;58.5;50;78;51.7;29.1
GILBERTO ECHEVERRY-42;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;328.5;56.1;58;84;56.9;89.1
GILBERTO ECHEVERRY-41;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;283;51.2;54;72;51.7;49.1
GILBERTO ECHEVERRY-40;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;258.7;53.7;34;68;55.2;40
GILBERTO ECHEVERRY-39;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;190.8;51.2;24;38;44.8;21.8
GILBERTO ECHEVERRY-38;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;239.6;61;46;54;32.8;41.8
GILBERTO ECHEVERRY-37;Rionegro;GILBERTO ECHEVERRY;Rionegro;Antioquia;Oficial;6.108;-75.422;G1;S2;;;;169.8;46.3;30;28;25.9;50.9
